mis_ORF1ab,mis_S,mis_ORF3a,mis_E,mis_M,mis_ORF6,mis_ORF7a,mis_ORF7b,mis_ORF8,mis_N,mis_ORF10,mis_OTHER,gap_ORF1ab,gap_S,gap_ORF3a,gap_E,gap_M,gap_ORF6,gap_ORF7a,gap_ORF7b,gap_ORF8,gap_N,gap_ORF10,gap_OTHER
18,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,7,0,1,2,1,2,0,1,3,0,0,9,9,0,0,0,3,0,0,0,127,117,51
13,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,2,0,0,1,0,4,0,1,9,9,0,1,0,3,0,0,0,3,0,0
16,8,1,1,1,0,0,0,0,3,0,2,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,8,1,1,2,0,1,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,8,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,1,0,1,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,0,3,0,2,27,9,0,0,0,3,0,0,0,3,0,0
13,9,2,1,2,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,3,1,1,1,0,0,0,0,3,0,1,2960,635,127,0,105,90,37,0,130,136,0,28
11,7,0,1,1,1,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,8,1,1,1,0,0,0,0,3,0,1,9,6,0,0,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,1,1,2,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,9,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
17,9,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,7,0,1,1,0,0,0,0,4,1,1,9,9,0,0,0,3,0,0,0,3,0,0
16,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,2,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
12,8,0,1,1,0,2,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,6,1,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,0,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0
12,8,0,1,1,0,0,0,1,3,0,2,9,9,0,0,0,3,0,0,0,3,0,0
13,8,0,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,117,36
13,6,1,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,9,1,1,1,0,0,0,0,4,0,1,9,6,0,0,0,3,0,0,0,3,0,0
12,7,0,0,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,6,1,1,1,0,0,0,0,4,0,1,2752,595,119,0,97,90,29,0,122,128,0,28
12,8,1,2,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
10,7,2,0,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
17,9,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,8,1,1,2,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,9,0,1,1,0,0,0,0,3,0,2,9,9,0,0,0,3,0,0,0,3,0,0
13,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,7,0,2,1,0,2,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,15
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,1,1,1,0,0,0,1,4,0,2,9,9,0,0,0,3,0,0,0,3,0,0
14,8,1,0,1,0,0,0,0,4,0,1,9,6,0,0,0,0,0,0,0,3,0,0
13,7,0,1,1,0,0,0,1,4,0,1,9,9,0,0,0,3,0,0,0,3,7,27
14,7,0,1,1,0,0,0,1,4,0,1,12,9,0,0,0,3,0,0,0,3,0,0
12,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
9,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,6,1,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,8,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,7,0,1,1,0,0,0,0,4,0,1,0,9,0,0,0,3,0,2,0,3,0,0
12,7,0,0,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,8,1,1,1,0,1,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,7,0,1,1,0,1,0,0,3,0,0,9,9,0,0,0,3,0,0,0,13,117,51
13,7,1,1,1,0,0,0,0,3,0,1,9,9,3,0,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,8,27
11,7,0,1,2,0,0,1,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
18,6,0,2,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,7,0,1,1,0,1,0,0,3,0,0,9,9,0,0,0,3,0,0,0,371,117,51
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
14,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,7,0,1,1,0,1,0,0,3,0,1,9,0,0,0,0,3,0,0,0,3,0,0
13,6,1,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,44,0,19,25,0,0
12,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,9,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,10,0,1,1,0,0,0,0,6,0,1,2752,595,119,0,97,90,29,0,122,122,0,28
12,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,8,27
12,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,8,27
15,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,1,0,1,0,0,0,0,5,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
17,7,0,0,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,0,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,8,0,1,1,0,0,0,1,4,0,1,12,9,0,0,0,3,0,0,0,3,0,0
15,8,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,4,0,1,9,9,0,1,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,8,27
12,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,6,1,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,8,1,1,1,0,0,0,1,3,0,2,9,9,0,0,0,3,0,0,0,3,0,0
14,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,1,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,0,0,0,0,3,0,0
16,5,1,1,1,0,0,0,0,6,0,1,2752,595,119,0,97,90,29,0,122,122,0,28
16,9,0,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,9,1,0,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,7,0,1,1,0,0,0,0,4,0,1,0,9,0,0,0,3,0,2,0,3,0,0
16,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,37,27
13,6,2,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
14,6,0,0,1,0,0,0,1,2,0,1,9,9,0,0,0,3,0,0,0,0,0,0
16,7,1,1,2,0,1,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,1,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,2,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,9,1,1,2,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
18,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
19,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,8,1,1,1,0,0,0,0,4,1,0,9,9,0,0,0,3,0,0,0,3,0,0
12,7,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,8,27
13,7,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,1,1,1,0,0,0,1,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,9,0,1,1,1,0,0,1,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,10,0,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,6,1,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,8,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,8,1,1,1,0,0,0,1,4,0,1,15,9,0,0,0,3,0,0,0,3,0,0
11,6,1,0,1,0,0,0,0,3,0,1,9,9,3,1,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,1,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,10,0,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,0,0,0,3,0,2,9,9,0,0,0,3,0,0,0,3,0,0
13,7,1,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,8,1,1,1,0,0,0,1,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,9,1,1,2,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,6,1,0,1,0,0,0,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
13,7,0,2,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,7,0,1,1,0,1,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,7,1,1,1,0,0,0,0,3,1,1,9,9,0,0,0,3,0,0,0,3,0,0
11,7,0,0,1,0,1,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,8,1,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,9,1,1,1,0,1,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
17,7,0,1,1,0,0,0,0,4,0,1,0,9,0,0,0,3,0,2,0,3,0,0
14,8,1,1,1,0,0,0,0,3,0,0,9,9,0,0,0,3,0,0,0,3,0,0
13,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
17,9,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,9,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,8,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,8,27
14,7,0,0,1,0,0,0,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,8,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
14,7,0,1,1,0,2,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
11,9,0,1,1,0,0,0,0,5,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,4,0,1,9,9,0,1,0,3,0,0,0,3,0,0
15,8,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,1,3,0,0
12,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,9,0,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,7,0,1,1,0,0,0,1,3,0,0,9,9,0,0,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,7,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,10,1,0,2,0,1,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,1
13,8,0,1,1,0,0,0,1,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,8,0,1,1,0,0,0,1,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
14,9,1,0,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
12,6,0,0,1,0,0,1,0,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
15,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,5,1,1,1,0,0,0,0,4,0,1,2752,595,119,0,97,90,29,0,122,128,0,28
13,8,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,117,36
15,7,1,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
15,7,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
16,7,0,1,1,1,0,0,0,3,0,1,9,6,0,0,0,3,0,0,0,3,0,0
13,7,1,1,1,0,1,0,0,3,0,1,9,9,0,0,0,3,0,3,0,3,0,0
14,8,0,1,1,0,0,0,0,4,0,1,9,9,0,0,0,3,0,0,0,3,0,0
11,7,0,1,1,0,0,0,0,3,0,1,9,9,0,0,0,3,0,0,0,3,0,0
13,6,1,0,1,0,0,0,1,3,0,1,9,9,0,1,0,3,0,0,0,3,0,0
